attempt_id,transaction_id,customer_id,amount_paise,currency,status,failure_reason,method,attempt_no,retry_of_attempt_id,gateway_ref,created_at
pa_001051,txn_001028,cust_0422,6499900,INR,SUCCESS,,card,1,,pay_SYN00001051,2026-04-16T18:32:08+05:30
pa_001052,txn_001029,cust_0422,449900,INR,SUCCESS,,card,1,,pay_SYN00001052,2026-05-16T20:56:42+05:30
pa_001053,txn_001030,cust_0423,749700,INR,SUCCESS,,card,1,,pay_SYN00001053,2026-04-16T20:45:31+05:30
pa_001054,txn_001031,cust_0423,14900,INR,SUCCESS,,wallet,1,,pay_SYN00001054,2026-06-05T13:24:40+05:30
pa_001055,txn_001032,cust_0424,19900,INR,SUCCESS,,upi,1,,pay_SYN00001055,2026-03-20T15:36:21+05:30
pa_001056,txn_001033,cust_0424,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00001056,2026-04-28T16:02:35+05:30
pa_001057,txn_001034,cust_0426,249900,INR,SUCCESS,,upi,1,,pay_SYN00001057,2026-07-30T18:20:47+05:30
pa_001058,txn_001035,cust_0426,2499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001058,2026-03-02T11:38:39+05:30
pa_001059,txn_001036,cust_0426,8999900,INR,SUCCESS,,wallet,1,,pay_SYN00001059,2026-06-01T19:23:53+05:30
pa_001060,txn_001037,cust_0426,299900,INR,SUCCESS,,upi,1,,pay_SYN00001060,2026-03-20T08:03:27+05:30
pa_001061,txn_001038,cust_0427,129900,INR,SUCCESS,,card,1,,pay_SYN00001061,2026-03-17T18:06:33+05:30
pa_001062,txn_001039,cust_0428,299900,INR,SUCCESS,,upi,1,,pay_SYN00001062,2026-04-29T12:11:28+05:30
pa_001063,txn_001040,cust_0429,1199700,INR,SUCCESS,,netbanking,1,,pay_SYN00001063,2026-09-01T16:43:41+05:30
pa_001064,txn_001041,cust_0430,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001064,2026-07-01T08:25:29+05:30
pa_001065,txn_001042,cust_0430,149900,INR,SUCCESS,,card,1,,pay_SYN00001065,2026-08-12T14:26:49+05:30
pa_001066,txn_001043,cust_0430,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001066,2026-03-28T18:20:01+05:30
pa_001067,txn_001044,cust_0430,1499900,INR,SUCCESS,,card,1,,pay_SYN00001067,2026-08-12T22:49:52+05:30
pa_001068,txn_001045,cust_0431,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00001068,2026-05-29T16:22:42+05:30
pa_001069,txn_001046,cust_0431,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001069,2026-05-05T09:32:46+05:30
pa_001070,txn_001047,cust_0431,799900,INR,SUCCESS,,wallet,1,,pay_SYN00001070,2026-03-19T12:16:20+05:30
pa_001071,txn_001048,cust_0431,129900,INR,SUCCESS,,card,1,,pay_SYN00001071,2026-04-25T20:51:06+05:30
pa_001072,txn_001049,cust_0431,1499900,INR,SUCCESS,,upi,1,,pay_SYN00001072,2026-05-28T12:10:59+05:30
pa_001073,txn_001050,cust_0432,129900,INR,SUCCESS,,wallet,1,,pay_SYN00001073,2026-05-29T23:01:45+05:30
pa_001074,txn_001051,cust_0432,79900,INR,SUCCESS,,card,1,,pay_SYN00001074,2026-06-28T16:05:29+05:30
pa_001075,txn_001052,cust_0432,749700,INR,SUCCESS,,upi,1,,pay_SYN00001075,2026-07-16T14:38:29+05:30
pa_001076,txn_001053,cust_0432,299900,INR,SUCCESS,,wallet,1,,pay_SYN00001076,2026-03-04T16:44:02+05:30
pa_001077,txn_001054,cust_0432,79900,INR,SUCCESS,,wallet,1,,pay_SYN00001077,2026-08-17T11:39:01+05:30
pa_001078,txn_001055,cust_0434,899900,INR,SUCCESS,,upi,1,,pay_SYN00001078,2026-06-17T14:20:38+05:30
pa_001079,txn_001056,cust_0434,249900,INR,SUCCESS,,upi,1,,pay_SYN00001079,2026-05-28T17:30:45+05:30
pa_001080,txn_001057,cust_0434,249900,INR,SUCCESS,,card,1,,pay_SYN00001080,2026-07-14T15:49:51+05:30
pa_001081,txn_001058,cust_0434,2499900,INR,SUCCESS,,wallet,1,,pay_SYN00001081,2026-04-24T23:04:40+05:30
pa_001082,txn_001059,cust_0434,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001082,2026-04-15T15:33:35+05:30
pa_001083,txn_001060,cust_0434,6499900,INR,SUCCESS,,wallet,1,,pay_SYN00001083,2026-08-25T08:09:30+05:30
pa_001084,txn_001061,cust_0434,8999900,INR,SUCCESS,,wallet,1,,pay_SYN00001084,2026-06-22T20:24:45+05:30
pa_001085,txn_001062,cust_0435,599800,INR,SUCCESS,,netbanking,1,,pay_SYN00001085,2026-04-07T00:50:19+05:30
pa_001086,txn_001063,cust_0435,49900,INR,SUCCESS,,upi,1,,pay_SYN00001086,2026-05-10T20:08:17+05:30
pa_001087,txn_001064,cust_0435,1499900,INR,SUCCESS,,card,1,,pay_SYN00001087,2026-07-13T16:44:25+05:30
pa_001088,txn_001065,cust_0437,299900,INR,SUCCESS,,upi,1,,pay_SYN00001088,2026-05-27T13:44:13+05:30
pa_001089,txn_001066,cust_0437,2699700,INR,SUCCESS,,netbanking,1,,pay_SYN00001089,2026-06-27T11:16:38+05:30
pa_001090,txn_001067,cust_0437,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001090,2026-05-11T18:02:11+05:30
pa_001091,txn_001068,cust_0439,129900,INR,SUCCESS,,upi,1,,pay_SYN00001091,2026-06-19T18:35:37+05:30
pa_001092,txn_001069,cust_0441,1199700,INR,SUCCESS,,wallet,1,,pay_SYN00001092,2026-08-26T20:49:28+05:30
pa_001093,txn_001070,cust_0442,19900,INR,SUCCESS,,netbanking,1,,pay_SYN00001093,2026-04-13T13:58:58+05:30
pa_001094,txn_001071,cust_0443,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00001094,2026-07-20T11:48:25+05:30
pa_001095,txn_001072,cust_0444,299900,INR,SUCCESS,,upi,1,,pay_SYN00001095,2026-03-07T15:23:15+05:30
pa_001096,txn_001073,cust_0444,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00001096,2026-09-01T20:23:02+05:30
pa_001097,txn_001074,cust_0445,799900,INR,SUCCESS,,card,1,,pay_SYN00001097,2026-08-04T19:09:07+05:30
pa_001098,txn_001075,cust_0445,899900,INR,SUCCESS,,wallet,1,,pay_SYN00001098,2026-04-23T14:30:03+05:30
pa_001099,txn_001076,cust_0445,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00001099,2026-07-17T18:40:47+05:30
pa_001100,txn_001077,cust_0446,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00001100,2026-03-02T19:30:13+05:30
pa_001101,txn_001078,cust_0446,299900,INR,SUCCESS,,wallet,1,,pay_SYN00001101,2026-07-07T21:49:56+05:30
pa_001102,txn_001079,cust_0447,249900,INR,SUCCESS,,card,1,,pay_SYN00001102,2026-03-30T19:48:52+05:30
pa_001103,txn_001080,cust_0447,149700,INR,SUCCESS,,netbanking,1,,pay_SYN00001103,2026-05-14T22:54:14+05:30
pa_001104,txn_001081,cust_0448,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00001104,2026-08-22T18:13:06+05:30
pa_001105,txn_001082,cust_0448,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00001105,2026-03-30T11:53:55+05:30
pa_001106,txn_001083,cust_0448,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001106,2026-07-24T11:36:26+05:30
pa_001107,txn_001084,cust_0448,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00001107,2026-08-25T10:36:17+05:30
pa_001108,txn_001085,cust_0450,129900,INR,SUCCESS,,card,1,,pay_SYN00001108,2026-03-16T14:00:58+05:30
pa_001109,txn_001086,cust_0450,19900,INR,SUCCESS,,card,1,,pay_SYN00001109,2026-04-21T19:47:55+05:30
pa_001110,txn_001087,cust_0451,49900,INR,SUCCESS,,upi,1,,pay_SYN00001110,2026-07-04T15:29:16+05:30
pa_001111,txn_001088,cust_0451,2699700,INR,SUCCESS,,card,1,,pay_SYN00001111,2026-06-15T18:37:43+05:30
pa_001112,txn_001089,cust_0452,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001112,2026-05-18T15:18:24+05:30
pa_001113,txn_001090,cust_0452,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00001113,2026-08-24T18:33:43+05:30
pa_001114,txn_001091,cust_0453,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00001114,2026-05-07T21:48:57+05:30
pa_001115,txn_001092,cust_0453,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001115,2026-05-02T18:38:09+05:30
pa_001116,txn_001093,cust_0454,449900,INR,SUCCESS,,wallet,1,,pay_SYN00001116,2026-05-27T18:05:49+05:30
pa_001117,txn_001094,cust_0454,799900,INR,SUCCESS,,wallet,1,,pay_SYN00001117,2026-03-04T21:24:48+05:30
pa_001118,txn_001095,cust_0454,2499900,INR,SUCCESS,,wallet,1,,pay_SYN00001118,2026-08-07T16:16:43+05:30
pa_001119,txn_001096,cust_0454,7999800,INR,SUCCESS,,card,1,,pay_SYN00001119,2026-06-03T22:35:45+05:30
pa_001120,txn_001097,cust_0456,399900,INR,SUCCESS,,upi,1,,pay_SYN00001120,2026-07-18T22:16:51+05:30
pa_001121,txn_001098,cust_0456,129900,INR,SUCCESS,,wallet,1,,pay_SYN00001121,2026-04-23T18:36:44+05:30
pa_001122,txn_001099,cust_0456,799900,INR,SUCCESS,,card,1,,pay_SYN00001122,2026-07-13T15:57:20+05:30
pa_001123,txn_001100,cust_0456,1199900,INR,SUCCESS,,netbanking,1,,pay_SYN00001123,2026-06-25T19:01:27+05:30
pa_001124,txn_001101,cust_0457,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00001124,2026-08-18T17:14:34+05:30
pa_001125,txn_001102,cust_0457,249900,INR,SUCCESS,,upi,1,,pay_SYN00001125,2026-07-27T19:25:08+05:30
pa_001126,txn_001103,cust_0457,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001126,2026-04-10T11:15:48+05:30
pa_001127,txn_001104,cust_0457,299900,INR,SUCCESS,,upi,1,,pay_SYN00001127,2026-06-02T13:19:58+05:30
pa_001128,txn_001105,cust_0460,149900,INR,SUCCESS,,netbanking,1,,pay_SYN00001128,2026-05-19T13:19:44+05:30
pa_001129,txn_001106,cust_0460,19900,INR,SUCCESS,,wallet,1,,pay_SYN00001129,2026-05-28T19:00:22+05:30
pa_001130,txn_001107,cust_0461,399900,INR,SUCCESS,,wallet,1,,pay_SYN00001130,2026-05-08T11:44:23+05:30
pa_001131,txn_001108,cust_0461,799900,INR,SUCCESS,,netbanking,1,,pay_SYN00001131,2026-07-17T10:17:52+05:30
pa_001132,txn_001109,cust_0461,299900,INR,SUCCESS,,card,1,,pay_SYN00001132,2026-08-11T20:17:26+05:30
pa_001133,txn_001110,cust_0461,1499900,INR,SUCCESS,,wallet,1,,pay_SYN00001133,2026-04-11T19:07:47+05:30
pa_001134,txn_001111,cust_0462,799900,INR,SUCCESS,,card,1,,pay_SYN00001134,2026-04-02T16:18:41+05:30
pa_001135,txn_001112,cust_0462,129900,INR,SUCCESS,,card,1,,pay_SYN00001135,2026-05-16T18:57:44+05:30
pa_001136,txn_001113,cust_0462,79900,INR,SUCCESS,,card,1,,pay_SYN00001136,2026-08-21T17:22:31+05:30
pa_001137,txn_001114,cust_0462,799900,INR,SUCCESS,,card,1,,pay_SYN00001137,2026-08-26T08:21:20+05:30
pa_001138,txn_001115,cust_0462,599800,INR,SUCCESS,,card,1,,pay_SYN00001138,2026-04-20T14:11:12+05:30
pa_001139,txn_001116,cust_0463,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001139,2026-08-02T11:55:57+05:30
pa_001140,txn_001117,cust_0466,899700,INR,SUCCESS,,netbanking,1,,pay_SYN00001140,2026-08-17T07:58:30+05:30
pa_001141,txn_001118,cust_0467,14900,INR,SUCCESS,,netbanking,1,,pay_SYN00001141,2026-05-12T16:01:05+05:30
pa_001142,txn_001119,cust_0468,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001142,2026-07-03T16:52:11+05:30
pa_001143,txn_001120,cust_0468,79900,INR,SUCCESS,,wallet,1,,pay_SYN00001143,2026-05-07T17:14:41+05:30
pa_001144,txn_001121,cust_0469,399900,INR,SUCCESS,,card,1,,pay_SYN00001144,2026-07-19T14:50:41+05:30
pa_001145,txn_001122,cust_0469,449900,INR,SUCCESS,,upi,1,,pay_SYN00001145,2026-05-27T19:07:21+05:30
pa_001146,txn_001123,cust_0469,49900,INR,SUCCESS,,wallet,1,,pay_SYN00001146,2026-04-04T15:10:50+05:30
pa_001147,txn_001124,cust_0469,399900,INR,SUCCESS,,upi,1,,pay_SYN00001147,2026-08-04T10:58:45+05:30
pa_001148,txn_001125,cust_0469,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00001148,2026-05-25T20:20:49+05:30
pa_001149,txn_001126,cust_0470,899900,INR,SUCCESS,,card,1,,pay_SYN00001149,2026-03-18T20:09:10+05:30
pa_001150,txn_001127,cust_0470,129900,INR,SUCCESS,,wallet,1,,pay_SYN00001150,2026-03-17T16:03:52+05:30
pa_001151,txn_001128,cust_0470,799900,INR,SUCCESS,,upi,1,,pay_SYN00001151,2026-04-12T22:23:11+05:30
pa_001152,txn_001129,cust_0470,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00001152,2026-08-17T20:13:17+05:30
pa_001153,txn_001130,cust_0470,1499900,INR,SUCCESS,,upi,1,,pay_SYN00001153,2026-04-14T13:58:16+05:30
pa_001154,txn_001131,cust_0471,249900,INR,SUCCESS,,card,1,,pay_SYN00001154,2026-07-17T07:07:43+05:30
pa_001155,txn_001132,cust_0471,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00001155,2026-03-08T19:05:07+05:30
pa_001156,txn_001133,cust_0473,19900,INR,SUCCESS,,card,1,,pay_SYN00001156,2026-03-11T11:34:09+05:30
pa_001157,txn_001134,cust_0474,249900,INR,SUCCESS,,upi,1,,pay_SYN00001157,2026-04-07T18:42:58+05:30
pa_001158,txn_001135,cust_0474,449900,INR,SUCCESS,,wallet,1,,pay_SYN00001158,2026-09-01T21:20:39+05:30
pa_001159,txn_001136,cust_0474,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001159,2026-08-07T22:41:32+05:30
pa_001160,txn_001137,cust_0474,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00001160,2026-03-13T08:58:20+05:30
pa_001161,txn_001138,cust_0474,449900,INR,SUCCESS,,wallet,1,,pay_SYN00001161,2026-08-26T08:16:50+05:30
pa_001162,txn_001139,cust_0475,129900,INR,SUCCESS,,card,1,,pay_SYN00001162,2026-04-19T14:46:10+05:30
pa_001163,txn_001140,cust_0475,129900,INR,SUCCESS,,wallet,1,,pay_SYN00001163,2026-07-24T17:26:18+05:30
pa_001164,txn_001141,cust_0477,19900,INR,SUCCESS,,wallet,1,,pay_SYN00001164,2026-06-25T18:41:10+05:30
pa_001165,txn_001142,cust_0478,49900,INR,SUCCESS,,wallet,1,,pay_SYN00001165,2026-05-04T21:43:40+05:30
pa_001166,txn_001143,cust_0478,399900,INR,SUCCESS,,upi,1,,pay_SYN00001166,2026-08-05T05:40:11+05:30
pa_001167,txn_001144,cust_0479,2499900,INR,SUCCESS,,card,1,,pay_SYN00001167,2026-03-07T10:35:56+05:30
pa_001168,txn_001145,cust_0479,299900,INR,SUCCESS,,card,1,,pay_SYN00001168,2026-08-26T09:58:52+05:30
pa_001169,txn_001146,cust_0479,899900,INR,SUCCESS,,netbanking,1,,pay_SYN00001169,2026-04-16T14:13:04+05:30
pa_001170,txn_001147,cust_0479,299900,INR,SUCCESS,,upi,1,,pay_SYN00001170,2026-04-04T20:25:44+05:30
pa_001171,txn_001148,cust_0479,1499900,INR,SUCCESS,,netbanking,1,,pay_SYN00001171,2026-04-13T12:06:08+05:30
pa_001172,txn_001149,cust_0479,449900,INR,SUCCESS,,card,1,,pay_SYN00001172,2026-03-05T19:26:19+05:30
pa_001173,txn_001150,cust_0479,899900,INR,SUCCESS,,upi,1,,pay_SYN00001173,2026-03-23T14:43:01+05:30
pa_001174,txn_001151,cust_0480,79900,INR,SUCCESS,,wallet,1,,pay_SYN00001174,2026-08-07T19:42:51+05:30
pa_001175,txn_001152,cust_0480,799900,INR,SUCCESS,,upi,1,,pay_SYN00001175,2026-05-29T08:43:54+05:30
pa_001176,txn_001153,cust_0480,299900,INR,SUCCESS,,netbanking,1,,pay_SYN00001176,2026-08-10T18:09:50+05:30
pa_001177,txn_001154,cust_0480,129900,INR,SUCCESS,,card,1,,pay_SYN00001177,2026-05-14T10:18:21+05:30
pa_001178,txn_001155,cust_0481,49900,INR,SUCCESS,,card,1,,pay_SYN00001178,2026-03-25T06:11:03+05:30
pa_001179,txn_001156,cust_0481,249900,INR,SUCCESS,,card,1,,pay_SYN00001179,2026-05-21T08:43:16+05:30
pa_001180,txn_001157,cust_0482,399900,INR,SUCCESS,,card,1,,pay_SYN00001180,2026-07-13T12:30:05+05:30
pa_001181,txn_001158,cust_0482,3999900,INR,SUCCESS,,netbanking,1,,pay_SYN00001181,2026-08-07T13:11:26+05:30
pa_001182,txn_001159,cust_0482,3999900,INR,SUCCESS,,upi,1,,pay_SYN00001182,2026-04-01T14:14:28+05:30
pa_001183,txn_001160,cust_0482,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001183,2026-08-10T10:22:02+05:30
pa_001184,txn_001161,cust_0482,249900,INR,SUCCESS,,wallet,1,,pay_SYN00001184,2026-03-26T17:37:02+05:30
pa_001185,txn_001162,cust_0482,449900,INR,SUCCESS,,netbanking,1,,pay_SYN00001185,2026-03-30T17:02:13+05:30
pa_001186,txn_001163,cust_0482,1199900,INR,SUCCESS,,wallet,1,,pay_SYN00001186,2026-07-28T06:22:56+05:30
pa_001187,txn_001164,cust_0483,149900,INR,SUCCESS,,wallet,1,,pay_SYN00001187,2026-08-24T20:49:12+05:30
pa_001188,txn_001165,cust_0486,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001188,2026-05-11T17:55:50+05:30
pa_001189,txn_001166,cust_0486,299900,INR,SUCCESS,,card,1,,pay_SYN00001189,2026-03-03T11:14:12+05:30
pa_001190,txn_001167,cust_0488,49900,INR,SUCCESS,,card,1,,pay_SYN00001190,2026-07-12T19:31:00+05:30
pa_001191,txn_001168,cust_0489,129900,INR,SUCCESS,,netbanking,1,,pay_SYN00001191,2026-08-20T18:07:25+05:30
pa_001192,txn_001169,cust_0489,399900,INR,SUCCESS,,card,1,,pay_SYN00001192,2026-06-15T20:45:34+05:30
pa_001193,txn_001170,cust_0490,49900,INR,SUCCESS,,wallet,1,,pay_SYN00001193,2026-09-01T11:57:49+05:30
pa_001194,txn_001171,cust_0491,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00001194,2026-06-01T12:50:18+05:30
pa_001195,txn_001172,cust_0491,149900,INR,SUCCESS,,wallet,1,,pay_SYN00001195,2026-07-10T15:12:49+05:30
pa_001196,txn_001173,cust_0492,399900,INR,SUCCESS,,wallet,1,,pay_SYN00001196,2026-08-30T09:51:05+05:30
pa_001197,txn_001174,cust_0493,129900,INR,SUCCESS,,card,1,,pay_SYN00001197,2026-06-19T12:34:51+05:30
pa_001198,txn_001175,cust_0493,899900,INR,SUCCESS,,card,1,,pay_SYN00001198,2026-08-25T21:28:09+05:30
pa_001199,txn_001176,cust_0493,799900,INR,SUCCESS,,card,1,,pay_SYN00001199,2026-08-07T14:32:26+05:30
pa_001200,txn_001177,cust_0493,399900,INR,SUCCESS,,netbanking,1,,pay_SYN00001200,2026-05-27T22:39:05+05:30
pa_001201,txn_001178,cust_0493,49900,INR,SUCCESS,,wallet,1,,pay_SYN00001201,2026-08-13T22:16:25+05:30
pa_001202,txn_001179,cust_0494,149900,INR,SUCCESS,,card,1,,pay_SYN00001202,2026-08-22T13:48:40+05:30
pa_001203,txn_001180,cust_0494,79900,INR,SUCCESS,,netbanking,1,,pay_SYN00001203,2026-08-17T19:52:49+05:30
pa_001204,txn_001181,cust_0494,49900,INR,SUCCESS,,netbanking,1,,pay_SYN00001204,2026-06-12T14:36:10+05:30
pa_001205,txn_001182,cust_0494,249900,INR,SUCCESS,,upi,1,,pay_SYN00001205,2026-06-09T15:01:27+05:30
pa_001206,txn_001183,cust_0495,389700,INR,SUCCESS,,wallet,1,,pay_SYN00001206,2026-08-05T21:16:53+05:30
pa_001207,txn_001184,cust_0496,1499900,INR,SUCCESS,,card,1,,pay_SYN00001207,2026-04-02T09:17:05+05:30
pa_001208,txn_001185,cust_0496,399900,INR,SUCCESS,,wallet,1,,pay_SYN00001208,2026-07-19T23:34:48+05:30
pa_001209,txn_001186,cust_0496,249900,INR,SUCCESS,,netbanking,1,,pay_SYN00001209,2026-04-26T10:01:45+05:30
pa_001210,txn_001187,cust_0496,79900,INR,SUCCESS,,card,1,,pay_SYN00001210,2026-06-08T13:58:40+05:30
pa_001211,txn_001188,cust_0497,399900,INR,SUCCESS,,upi,1,,pay_SYN00001211,2026-06-01T09:36:55+05:30
pa_001212,txn_001189,cust_0497,299900,INR,SUCCESS,,wallet,1,,pay_SYN00001212,2026-04-06T11:54:03+05:30
pa_001213,txn_001190,cust_0498,59700,INR,SUCCESS,,netbanking,1,,pay_SYN00001213,2026-09-01T13:01:48+05:30
pa_001214,txn_001191,cust_0498,799800,INR,SUCCESS,,card,1,,pay_SYN00001214,2026-07-19T08:29:11+05:30
pa_001215,txn_001192,cust_0499,79900,INR,SUCCESS,,card,1,,pay_SYN00001215,2026-08-01T21:12:32+05:30
pa_001216,txn_001193,cust_0499,79900,INR,SUCCESS,,wallet,1,,pay_SYN00001216,2026-04-21T18:48:50+05:30
pa_001217,txn_001194,cust_0500,249900,INR,SUCCESS,,wallet,1,,pay_SYN00001217,2026-05-30T01:20:46+05:30
pa_001218,txn_001195,cust_0477,399900,INR,FAILED,payment_network_error,netbanking,1,,pay_SYN00001218,2026-05-22T19:33:47+05:30
pa_001219,txn_001196,cust_0426,899900,INR,FAILED,suspected_fraud,upi,1,,pay_SYN00001219,2026-07-16T11:16:47+05:30
pa_001220,txn_001197,cust_0386,129900,INR,FAILED,authentication_failed,wallet,1,,pay_SYN00001220,2026-07-28T14:31:14+05:30
pa_001221,txn_001198,cust_0095,299900,INR,FAILED,suspected_fraud,card,1,,pay_SYN00001221,2026-05-21T19:13:13+05:30
pa_001222,txn_001199,cust_0239,129900,INR,FAILED,suspected_fraud,netbanking,1,,pay_SYN00001222,2026-05-30T21:54:27+05:30
pa_001223,txn_001200,cust_0320,899900,INR,FAILED,suspected_fraud,upi,1,,pay_SYN00001223,2026-06-30T16:46:09+05:30
